;coderesp;securityid;birthyearr;control1;control3;control3_txt;s11;polint;part;nonvote_01;nonvote_02;nonvote_03;nonvote_04;nonvote_05;nonvote_06;nonvote_07;nonvote_08;nonvote_09;nonvote_10;nonvote_98;party15;vote1;vote1a;vote1b;vote1c;importance1;reason1acc1;reason1acc1_01;reason1acc1_02;reason1acc1_03;reason2acc1;reason2acc1_01;reason2acc1_02;reason2acc1_03;reason2acc1_04;reason1den1;reason1den1_01;reason1den1_02;reason1den1_03;reason1den1_04;reason2den1;reason2den1_01;reason2den1_02;reason2den1_03;reason2den1_04;vote2;vote2a;vote2b;vote2c;importance2;reason1acc2;reason1acc2_01;reason1acc2_02;reason1acc2_03;reason2acc2;reason2acc2_01;reason2acc2_02;reason2acc2_03;reason1den2;reason1den2_01;reason1den2_02;reason1den2_03;reason1den2_04;reason2den2;reason2den2_01;reason2den2_02;reason2den2_03;reason2den2_04;trust_1;trust_2;trust_3;trust_4;trust_5;trust_7;trust_8;trust_9;trust_10;trust_21;trust_22;trust_25;trust_29;trust_31;trust_55;trust_63;lrsp;value2;value3;value6;value9;value12;value15;difficul1;dectime1;argu1_1;argu1_2;argu1_3;argu1_4;argu1_5;argu1_6;difficul2;dectime2;argu2_1;argu2_2;argu2_3;argu2_4;argu2_5;argu2_6;zusatz1a301125_1;zusatz1a301125_2;zusatz1a301125_3;zusatz1a301125_4;zusatz1a301125_5;zusatz2a301125_1;zusatz2a301125_2;zusatz2a301125_3;zusatz2a301125_4;zusatz2a301125_5;zusatz2a301125_6;zusatz2a301125_7;zusatz2a301125_8;zusatz2a301125_9;zusatz2a301125_10;zusatz2a301125_11;zusatz2a301125_12;zusatz2a301125_13;zusatz2a301125_14;zusatz3a301125_1;zusatz3a301125_2;zusatz3a301125_3;zusatz3a301125_4;online;mediause_1;mediause_3;mediause_4;mediause_5;mediause_6;mediause_7;mediause_8;mediause_9;mediause_10;mediause_11;mediause_13;mediause_14;mediause_15;mediause2_1;mediause2_2;mediause2_3;mediause2_4;mediause2_5;mediause2_6;mediause2_7;mediause2_8;mediause_12;mediause_2;discus;votewie;part2;partya;citizenrepa;originparents;confessd;confessr;cult;educ;acti;actiprev;s17jobposition;workload;s17sector;mainearner;educmain;actimain;income;incomeprecariat;habitat;gewvorl1;gewvorl2;unused;sprachreg3;agglo2020;grossreg;;;;;;
292;12527;2.02511E+15;1962;;;;1;1;1;;;;;;;;;;;;17;2;99999998;4;99999998;4;;;;;;;;;;;999;;;;;999;;;;2;99999998;4;99999998;4;;;;;;;;;;999;;;;;999;;;;10;8;8;8;7;9;6;6;5;9;0;2;3;3;1;6;5;5;5;1;6;1;5;1;1;8;8;8;8;8;8;1;1;8;8;8;8;8;8;98;98;98;98;98;0;0;0;0;0;0;0;0;1;0;0;0;0;0;98;98;98;98;3;10;10;10;1;1;0;1;1;3;1;0;98;1;1;1;0;0;1;8;5;10;0;10;2;1;10;16;9;8;1;9;9;52;3;99999998;98;10;8;8;99999998;99999998;98;8;8;0.497434595;0.529778211;0;1;1;5;;;;;;
293;12855;2.02511E+15;1968;;;;2;2;2;0;0;0;0;0;1;0;0;0;0;0;2;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;4;4;3;4;98;98;98;98;98;6;98;5;2;3;98;6;8;6;8;2;8;9;9;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;98;98;98;98;0;0;0;0;0;0;0;0;0;0;0;0;0;1;98;98;98;98;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;0;18;1;2;2;;99999998;21;3;99999998;32;23;1;1;99999998;99999998;1;2;1;1.697923831;1.697998414;0;1;3;5;;;;;;
294;13732;2.02511E+15;1972;;;;1;3;1;;;;;;;;;;;;1;2;99999998;8;99999998;0;;;;;;;;;;;999;;;;;999;;;;2;99999998;8;99999998;0;;;;;;;;;;999;;;;;999;;;;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;10;6;5;3;3;1;1;2;1;2;2;2;2;2;2;1;1;8;4;4;8;8;1;98;98;98;98;98;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;1;2;3;3;0;9;0;0;98;3;4;0;2;0;0;0;0;5;5;3;2;1;5;3;4;0;0;4;1;4;1;1;1;1;1;1;32;3;99999998;33;10;1;1;99999998;99999998;7;2;1;0.848098891;0.797088083;0;1;1;2;;;;;;
295;10577;2.02511E+15;1977;;;;1;2;1;;;;;;;;;;;;1;2;99999998;8;99999998;0;;;;;;;;;;unwichtig;103;;;;;999;;;;2;99999998;4;99999998;0;;;;;;;;;unnötig;103;;;;Totaler Unsinn;103;;;;3;4;4;0;4;5;3;5;0;6;0;3;2;1;0;5;8;5;5;2;8;1;1;2;1;8;2;2;8;4;4;1;1;8;4;4;2;1;1;2;3;1;2;4;1;1;0;0;1;0;0;1;0;0;1;0;0;0;2;3;2;3;2;5;5;3;3;4;3;0;6;2;2;0;0;0;0;98;98;98;98;3;2;3;0;4;4;1;9;1;1;1;1;2;4;51;3;99999998;32;10;1;1;99999998;99999998;7;2;2;0.774802069;0.831083416;0;1;2;6;;;;;;
296;10894;2.02511E+15;1959;;;;2;2;1;;;;;;;;;;;;17;2;99999998;4;99999998;3;;;;;;;;;;Unklar welche Bedürfnisse und Auswirkung Notwenidig?;103;;;;Frauenfrage;599;;;;2;99999998;8;99999998;6;;;;;;;;;über das Ziel herausgeschossen;103;;;;so ein blöder Name Passt gar nicht;103;;;;7;6;4;4;1;7;7;1;7;5;5;0;9;9;3;1;2;3;2;3;1;5;2;2;2;3;3;3;2;8;2;1;1;2;3;3;2;4;2;4;3;4;2;4;0;1;1;1;1;1;1;1;0;1;1;1;0;0;1;3;2;2;3;8;1;5;10;10;10;8;3;3;10;0;0;0;5;0;0;0;0;9;5;5;0;98;3;1;10;2;1;1;2;;99999998;40;7;3;98;21;2;2;52;7;10;1;2;0.942246172;0.896709235;0;1;2;4;;;;;;
297;11003;2.02511E+15;1945;;;;2;2;1;;;;;;;;;;;;2;2;99999998;4;99999998;4;;;;;;;;;;Frauen würden noch mehr benachteiligt;503;;;;Zu grosse Umstellung im System/Wirtschaft/Betriebe;306;;;;2;99999998;4;99999998;8;;;;;;;;;Die 50% waren mir zu hoch angesetzt 20% wären ok gewesen;499;;;;;999;;;;8;9;7;7;5;8;9;6;9;8;6;3;9;9;7;6;3;2;2;2;2;3;1;1;2;1;1;2;1;3;3;1;1;1;1;1;3;3;2;3;4;2;1;4;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;2;1;2;8;9;6;3;3;3;3;7;3;3;0;0;0;0;0;0;0;0;8;8;8;0;9;3;1;10;2;1;1;1;1;4;40;7;3;33;22;1;2;51;7;6;1;1;1.371701792;1.305410095;0;1;1;4;;;;;;
298;13883;2.02511E+15;1987;;;;1;3;2;0;1;0;0;1;0;0;0;0;0;0;17;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;5;4;2;0;1;6;8;3;3;8;0;2;2;7;0;5;7;6;4;5;4;1;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;98;2;2;3;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;3;2;3;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;0;1;1;1;2;;99999998;32;3;99999998;33;21;1;1;99999998;99999998;98;3;1;2.185630871;2.184117993;0;1;3;3;;;;;;
299;17297;2.02511E+15;1953;;;;2;1;1;;;;;;;;;;;;1;2;99999998;4;99999998;98;;;;;;;;;;Weil das nicht realistisch ist, unnötig Geld (steuern) für Wähler auszugeben.;301;;;;;999;;;;2;99999998;4;99999998;98;;;;;;;;;Wie schon erwähnt gibt wichtigere Dinge die nicht umgesetzt werden;103;;;;;999;;;;98;98;98;0;3;6;2;3;0;8;0;0;98;0;0;4;10;6;6;3;1;1;1;2;1;2;2;4;1;1;1;1;1;2;4;4;2;1;1;4;3;2;4;3;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;4;4;2;2;98;7;9;10;2;10;98;1;1;0;98;98;8;98;98;5;5;98;98;98;98;98;98;8;1;10;1;1;2;1;5;2;32;7;98;99999998;10;99999998;1;99999998;99999998;98;3;8;1.124409777;1.056779631;0;2;2;2;;;;;;
300;13425;2.02511E+15;1994;;;;2;3;2;0;0;0;0;1;0;0;0;0;0;0;99;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;8;8;3;2;5;5;7;7;9;8;98;98;10;6;98;8;98;5;3;2;1;3;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;4;2;3;2;2;1;1;1;0;1;1;0;0;0;0;1;0;0;0;3;2;2;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;16;1;1;1;1;2;51;3;99999998;33;10;1;1;99999998;99999998;98;2;8;1.87145174;1.870156335;0;1;1;3;;;;;;
301;13783;2.02511E+15;1970;;;;1;2;1;;;;;;;;;;;;17;2;99999998;2;99999998;5;;;;;;;;;;;999;;;;;999;;;;2;99999998;4;99999998;4;;;;;;;;;;999;;;;;999;;;;8;8;5;3;5;8;6;6;6;4;2;6;6;6;4;6;5;6;2;3;1;1;2;1;2;3;3;4;2;2;2;2;2;1;3;2;1;2;1;4;2;4;2;2;1;1;1;0;0;0;0;0;1;0;1;0;0;0;2;2;3;2;2;8;9;8;5;3;3;4;8;4;4;2;2;2;5;5;3;4;2;8;3;8;2;4;3;1;9;6;1;1;1;1;6;52;3;99999998;33;10;2;1;99999998;99999998;9;1;2;0.935730862;0.965649169;0;1;3;3;;;;;;
302;16199;2.02511E+15;1992;;;;2;3;2;0;0;0;0;0;0;0;0;0;0;1;99;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;10;10;7;2;4;9;6;6;6;8;98;2;6;7;4;98;4;4;3;2;2;2;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;2;3;4;3;2;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;2;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;2;18;1;2;2;;99999998;32;1;99999998;12;22;1;2;32;3;8;3;1;1.989645099;1.990294697;0;1;3;1;;;;;;
303;10359;2.02511E+15;1966;;;;2;3;1;;;;;;;;;;;;17;2;99999998;4;99999998;6;;;;;;;;;;Für die Frauen soll es freiwillig bleiben;502;;;;Die Kosten werden zu hoch;301;;;;8;99999998;99999998;99999998;98;;;;;;;;;;;;;;;;;;;8;8;8;6;8;8;6;8;5;8;3;98;98;98;98;7;5;9;9;1;3;3;3;1;1;2;2;4;1;3;2;2;8;8;8;8;8;8;8;4;2;2;2;2;1;1;1;1;1;0;1;0;1;0;1;0;0;0;2;98;4;2;2;7;8;8;98;8;5;0;8;0;7;0;0;5;98;98;98;98;98;98;98;8;0;7;4;1;9;3;1;1;1;2;4;32;8;98;99999998;22;99999998;2;51;3;98;1;2;0.064640665;0.062757593;0;1;2;6;;;;;;
304;10160;2.02511E+15;1953;;;;2;2;1;;;;;;;;;;;;1;2;99999998;8;99999998;1;;;;;;;;;;;103;;;;;999;;;;2;99999998;4;99999998;8;;;;;;;;;Das ist ja wohl modernes Raubrittertum. Und es werden sich wahrscheinlich einige sehr reiche Leute überlegen die Schweiz zu verlassen. (Firmensitze verlegen usw.) dann sind die Einnahmen verloren;202;;;;;999;;;;3;3;4;5;4;3;2;3;1;5;0;4;3;3;1;4;8;6;5;1;2;6;3;1;1;3;1;3;1;3;3;1;1;4;2;4;1;2;1;3;2;2;1;3;1;1;1;0;1;0;0;1;1;1;1;0;0;0;1;2;1;1;2;0;0;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;4;1;6;0;9;4;1;10;1;2;2;1;2;4;32;7;3;32;10;2;1;99999998;99999998;3;1;1;1.245004381;1.247051207;0;1;1;6;;;;;;
305;15918;2.02511E+15;1954;;;;1;1;1;;;;;;;;;;;;3;2;99999998;4;99999998;9;;;;;;;;;;Verfassung, Kosten, keine Gleichstellung, keine zusätzliche Sicherheit für die CH;300;503;401;;Armee und Zwang;299;502;;;2;99999998;4;99999998;9;;;;;;;;;Negativer Einfluss auf Wirtschaft;200;;;;Persönliche Freiheit, Unsinnige Umverteilung von Kapital, allfälliger Rückschrit Unterstützung und Spenden (Kultur, Soziales);302;;;;9;8;8;7;7;9;7;8;7;9;6;8;7;8;7;8;6;4;4;2;2;3;2;1;1;1;4;4;2;2;2;1;1;3;4;2;1;2;2;2;3;2;1;4;1;1;0;0;0;0;0;0;0;0;1;0;0;0;2;2;1;2;3;8;8;7;7;6;6;8;7;7;98;5;7;7;4;5;5;4;4;7;7;8;5;8;2;1;10;3;1;1;1;1;4;32;7;3;31;10;1;1;99999998;99999998;12;1;2;1.092545308;1.026831722;0;1;2;2;;;;;;
306;12881;2.02511E+15;1946;;;;2;3;1;;;;;;;;;;;;1;2;99999998;1;99999998;98;;;;;;;;;;;999;;;;;999;;;;2;99999998;4;99999998;9;;;;;;;;;;999;;;;;999;;;;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;7;6;8;1;1;3;8;2;1;2;2;3;4;2;1;2;1;3;4;8;8;8;8;3;3;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;98;98;98;3;5;4;8;9;8;9;98;10;10;10;10;10;10;98;98;98;98;98;98;98;98;10;5;8;8;98;1;1;1;1;2;6;22;7;8;99999998;10;99999998;8;99999998;99999998;1;2;2;1.526056525;1.569837159;0;1;2;5;;;;;;
307;17326;2.02511E+15;1947;;;;2;2;1;;;;;;;;;;;;2;2;99999998;2;99999998;5;;;;;;;;;;;999;;;;;999;;;;2;99999998;3;99999998;5;;;;;;;;;Überrissene Forderungen;103;;;;;999;;;;9;8;5;98;8;9;7;7;7;9;5;5;7;8;5;9;5;6;4;1;1;6;1;2;2;2;2;2;1;2;3;1;2;1;3;8;2;2;1;2;4;1;1;4;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;2;4;2;2;5;10;5;0;0;98;0;0;0;98;98;98;98;98;98;0;98;98;8;5;10;98;8;4;1;10;2;1;1;1;1;2;32;7;3;33;10;1;2;52;7;6;2;2;0.994348887;0.934541545;0;1;1;2;;;;;;
308;13578;2.02511E+15;1975;;;;2;3;8;;;;;;;;;;;;1;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;2;98;5;98;98;1;98;98;98;98;98;98;98;98;98;98;10;6;9;1;4;1;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;98;98;1;98;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;1;2;2;2;;99999998;98;3;99999998;33;21;2;2;32;3;9;2;1;0.983106096;0.983106096;0;1;1;3;;;;;;
309;12753;2.02511E+15;1966;;;;1;2;1;;;;;;;;;;;;2;2;99999998;2;99999998;8;;;;;;;;;;;999;;;;;999;;;;2;99999998;4;99999998;8;;;;;;;;;;999;;;;;999;;;;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;3;3;3;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;3;2;2;2;3;1;3;2;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;1;1;1;1;2;9;10;3;5;5;1;2;2;2;2;2;2;2;5;5;5;5;5;2;2;2;2;5;3;1;10;2;1;1;2;;99999998;32;3;99999998;32;10;1;3;99999998;99999998;14;1;1;0.821425213;0.844990865;0;1;1;5;;;;;;
310;17383;2.02511E+15;1947;;;;1;1;1;;;;;;;;;;;;3;2;99999998;4;99999998;8;;;;;;;;;;nicht umsetzbar, zu teuer;300;;;;;999;;;;2;99999998;4;99999998;1;;;;;;;;;Flucht der Reichen ins Ausland, Gefährdung der Unternehmen (vorhandener Reichtum in Liegenschaft);202;203;;;Weil sie von den Grünen stammt;103;;;;9;9;5;9;9;10;4;9;8;10;0;6;8;9;0;9;9;5;4;1;1;6;2;1;2;1;1;4;8;4;3;1;1;2;4;4;1;1;1;2;4;2;1;4;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;2;1;2;3;98;10;98;98;98;98;10;98;98;98;98;98;98;5;5;98;98;0;10;2;2;98;98;3;1;10;3;1;1;1;1;4;51;7;1;11;10;1;1;99999998;99999998;8;1;2;1.092545308;1.026831722;0;1;3;2;;;;;;
311;11664;2.02511E+15;1940;;;;1;1;1;;;;;;;;;;;;3;2;99999998;3;99999998;6;;;;;;;;;;Kosten für die Gemeinden;301;;;;;999;;;;2;99999998;4;99999998;8;;;;;;;;;Bei KMUs hätten wir immer wieder die Situationen, das Unternehmen verkauft werden müssen weil der Erbe die reisiger Erbschaftssteuer nicht bezahlen kann.;203;;;;;999;;;;9;6;8;7;5;8;3;4;3;9;0;4;6;8;6;8;7;3;3;1;2;6;6;1;1;1;1;1;1;4;2;1;1;2;1;3;1;2;3;2;4;2;1;4;1;1;1;0;0;1;1;0;0;0;1;1;0;0;1;1;1;2;3;10;9;10;1;1;0;0;1;1;0;0;0;9;2;0;2;2;0;7;0;10;0;10;3;3;10;3;9;2;1;2;5;60;7;1;31;10;1;1;99999998;99999998;7;1;2;1.178324927;1.195296998;0;1;1;2;;;;;;
312;15987;2.02511E+15;1961;;;;2;2;2;0;0;0;0;0;0;0;0;0;1;0;16;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;5;2;3;2;1;4;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;2;1;2;2;3;1;1;1;1;0;0;0;0;1;0;1;0;0;0;2;2;3;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;0;18;2;2;2;;99999998;32;7;3;33;21;1;1;99999998;99999998;3;3;1;1.991533251;1.991530467;0;1;1;2;;;;;;
313;17581;2.02511E+15;1948;;;;1;2;1;;;;;;;;;;;;17;2;99999998;4;99999998;3;;;;;;;;;;Kostet viel und bringt wenig;301;;;;Person fehlen im Berufsleben, Berufsalltag;302;;;;2;99999998;4;99999998;10;;;;;;;;;war zu extrem;103;;;;Es ist einfach, das Geld anderer auszugeben!;103;;;;5;5;5;98;4;5;4;4;5;9;0;6;3;7;0;5;6;8;8;1;1;9;2;1;1;3;3;3;1;8;4;1;1;4;4;4;1;1;1;3;3;2;1;4;1;1;1;0;1;0;0;0;1;1;1;0;0;0;1;1;2;2;3;6;3;10;0;3;98;3;98;0;0;0;0;3;3;2;98;98;98;7;98;10;0;3;4;1;9;1;1;1;1;1;4;52;7;3;32;10;1;1;99999998;99999998;5;2;2;1.02798555;0.966155056;0;1;1;2;;;;;;
314;10802;2.02511E+15;1961;;;;1;1;1;;;;;;;;;;;;1;2;99999998;4;99999998;0;;;;;;;;;;;999;;;;;999;;;;2;99999998;8;99999998;0;;;;;;;;;;999;;;;;999;;;;5;5;5;98;5;2;98;98;0;6;0;2;4;0;0;4;5;6;6;1;9;1;1;1;1;8;8;8;8;8;8;1;1;8;8;8;8;8;1;2;2;1;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;98;2;2;2;8;0;10;3;3;2;0;10;0;5;0;0;0;0;0;0;0;0;5;0;7;0;3;8;1;10;1;1;1;1;1;2;32;3;99999998;33;23;8;1;99999998;99999998;2;2;1;0.477199682;0.488004342;0;1;1;5;;;;;;
315;12710;2.02511E+15;1953;;;;2;2;2;1;0;1;0;0;0;1;0;0;0;0;17;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;7;5;6;3;8;8;8;5;4;5;0;3;6;8;5;5;2;1;1;2;1;1;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;2;1;1;1;4;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;1;2;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;4;1;1;1;1;1;3;22;7;3;33;22;1;2;32;7;6;2;2;2.824802921;2.824927002;0;1;3;5;;;;;;
316;11744;2.02511E+15;1940;;;;2;2;1;;;;;;;;;;;;2;1;4;99999998;99999998;5;;999;;;;999;;;;;;;;;;;;;;3;99999998;99999998;8;98;;;;;;;;;;;;;;;;;;;5;2;5;5;3;2;6;2;6;2;0;4;3;7;0;0;6;3;6;2;3;9;9;8;8;3;3;8;2;3;8;2;8;8;8;8;8;8;8;98;98;98;98;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;98;98;98;8;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;8;8;98;2;1;1;1;1;2;21;7;8;99999998;98;99999998;2;32;7;4;1;1;0.068023442;0.090711727;0;1;1;4;;;;;;
317;10898;2.02511E+15;1955;;;;2;1;1;;;;;;;;;;;;12;2;99999998;8;99999998;98;;;;;;;;;;Ich wünsche mir, dass endlich unsere christlichen Werte wieder gelebt werden, das wichtigste ist und sein wird in der Schweiz, dann wird Jesus auch richtig wirken.;900;;;;Der Glaube, dass Jesus der einzige Weg, die einzige Wahrheit ist und immer den besten Weg, Rat zeigt und führt;900;;;;8;99999998;99999998;99999998;1;;;;;;;;;;;;;;;;;;;6;5;5;0;3;6;2;8;5;8;0;0;0;0;0;8;8;6;4;3;5;1;2;1;2;2;4;4;8;8;1;1;1;2;4;2;1;1;1;4;98;98;3;98;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;3;4;1;2;8;8;8;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;5;8;0;2;3;1;10;1;2;2;1;1;6;40;8;3;33;22;2;2;40;7;5;1;2;0.145279659;0.134010593;0;1;2;4;;;;;;
318;15185;2.02511E+15;1947;;;;2;2;1;;;;;;;;;;;;2;1;2;99999998;99999998;6;Dienst für alle;201;;;;999;;;;;;;;;;;;;;1;2;99999998;99999998;8;Klimaschutz;200;;;für Gerechtigkeit;301;;;;;;;;;;;;;5;5;5;5;5;98;5;5;7;3;2;3;8;8;8;4;3;2;2;3;2;4;2;1;2;1;2;2;4;4;8;1;2;1;2;2;3;3;4;1;2;3;2;4;1;0;1;0;1;0;0;0;0;0;1;1;0;0;1;98;2;2;2;3;8;9;5;0;0;0;0;0;0;0;2;0;5;4;4;0;0;5;4;6;0;4;4;1;10;2;1;1;2;;99999998;40;7;7;99999998;21;99999998;1;99999998;99999998;2;2;1;0.729938002;0.957540884;0;1;2;2;;;;;;
319;12459;2.02511E+15;1949;;;;2;2;1;;;;;;;;;;;;16;8;99999998;99999998;99999998;2;;;;;;;;;;;;;;;;;;;;8;99999998;99999998;99999998;3;;;;;;;;;;;;;;;;;;;5;5;3;2;2;4;3;3;4;5;2;3;5;4;3;5;5;5;3;2;1;2;2;2;3;2;1;3;3;2;1;8;8;1;4;4;1;1;1;4;3;2;1;4;0;0;1;0;1;1;0;0;1;0;1;1;0;0;1;2;2;1;2;9;1;9;6;3;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;3;1;9;4;1;1;1;2;6;32;7;3;32;22;1;2;32;7;8;2;2;0.624216265;0.624448774;0;1;2;4;;;;;;
320;11378;2.02511E+15;1958;;;;2;2;1;;;;;;;;;;;;4;2;99999998;4;99999998;2;;;;;;;;;;99;901;;;;;999;;;;1;4;99999998;99999998;9;soziale Gerechtigkeit;301;;;;999;;;;;;;;;;;;;7;7;4;3;4;5;6;6;5;6;3;7;7;6;3;7;5;5;8;8;1;2;2;2;2;8;4;4;2;2;2;1;1;2;8;2;2;2;3;3;2;3;2;3;1;1;1;0;1;0;0;1;1;0;1;0;0;0;2;2;3;2;2;4;0;8;0;3;5;0;98;0;0;0;0;0;98;98;98;98;0;3;0;9;0;0;4;2;98;4;1;1;1;2;2;32;7;98;99999998;98;99999998;2;32;3;98;2;2;0.400916971;0.324152378;0;1;3;2;;;;;;
321;13663;2.02511E+15;1944;;;;2;2;1;;;;;;;;;;;;1;2;99999998;4;99999998;5;;;;;;;;;;Viel zu extrem;103;;;;;999;;;;2;99999998;4;99999998;5;;;;;;;;;hätte viel zu extreme Auswirkungen;103;;;;;999;;;;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;4;3;1;2;1;2;2;1;1;1;1;1;8;3;2;1;3;4;4;1;2;1;3;3;2;1;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0;2;3;3;2;2;10;4;10;7;7;0;98;10;0;0;0;0;0;0;0;0;0;0;8;8;10;0;10;3;2;10;1;1;1;1;1;4;32;7;2;99999998;21;99999998;3;99999998;99999998;3;2;2;1.112027509;1.147582584;0;1;2;3;;;;;;
322;10402;2.02511E+15;1957;;;;1;1;1;;;;;;;;;;;;1;2;99999998;4;99999998;4;;;;;;;;;;Völlig weltfremd;103;;;;;999;;;;2;99999998;4;99999998;4;;;;;;;;;Völlig weltfremd;103;;;;;999;;;;7;4;4;5;5;5;2;5;3;7;0;6;3;7;0;6;8;5;4;2;3;4;3;2;2;2;4;3;1;1;1;2;2;4;4;4;1;3;2;4;4;4;1;4;1;0;1;0;1;1;0;0;0;1;1;0;1;0;4;4;1;1;3;6;7;8;8;0;0;9;9;0;0;0;0;0;5;0;5;0;0;9;9;9;0;0;3;1;10;15;1;1;1;1;2;51;7;98;99999998;10;99999998;2;52;8;9;2;2;1.401107259;1.333394452;0;1;2;4;;;;;;
