"CODERESP","SECURITYID","BIRTHYEARR","CONTROL1","CONTROL3","CONTROL3@","S11","POLINT","PART","NONVOTE_01","NONVOTE_02","NONVOTE_03","NONVOTE_04","NONVOTE_05","NONVOTE_06","NONVOTE_07","NONVOTE_08","NONVOTE_09","NONVOTE_10","NONVOTE_98","PARTY15","VOTE1","VOTE1A","VOTE1B","VOTE1C","REASON1ACC1","REASON1ACC1_01","REASON1ACC1_02","REASON1ACC1_03","REASON2ACC1","REASON2ACC1_01","REASON2ACC1_02","REASON2ACC1_03","REASON2ACC1_04","REASON1DEN1","REASON1DEN1_01","REASON1DEN1_02","REASON1DEN1_03","REASON2DEN1","REASON2DEN1_01","REASON2DEN1_02","IMPORTANCE1","VOTE2","VOTE2A","VOTE2B","VOTE2C","REASON1ACC2","REASON1ACC2_01","REASON1ACC2_02","REASON1ACC2_03","REASON2ACC2","REASON2ACC2_01","REASON2ACC2_02","REASON2ACC2_03","REASON1DEN2","REASON1DEN2_01","REASON1DEN2_02","REASON1DEN2_03","REASON1DEN2_04","REASON2DEN2","REASON2DEN2_01","REASON2DEN2_02","REASON2DEN2_03","REASON2DEN2_04","IMPORTANCE2","VOTE3","VOTE3A","VOTE3B","VOTE3C","REASON1ACC3","REASON1ACC3_01","REASON1ACC3_02","REASON1ACC3_03","REASON2ACC3","REASON2ACC3_01","REASON2ACC3_02","REASON2ACC3_03","REASON1DEN3","REASON1DEN3_01","REASON1DEN3_02","REASON1DEN3_03","REASON2DEN3","REASON2DEN3_01","REASON2DEN3_02","REASON2DEN3_03","IMPORTANCE3","TRUST_1","TRUST_2","TRUST_3","TRUST_4","TRUST_5","TRUST_7","TRUST_8","TRUST_9","TRUST_10","TRUST_11","TRUST_25","TRUST_30","TRUST_31","TRUST_43","TRUST_55","TRUST_56","TRUST_57","LRSP","VALUE1","VALUE2","VALUE3","VALUE4","VALUE5","VALUE6","VALUE7","VALUE8","VALUE9","VALUE10","VALUE11","VALUE12","VALUE13","VALUE14","VALUE15","VALUE16","DIFFICUL1","DECTIME1","ARGU1_1","ARGU1_2","ARGU1_3","ARGU1_4","ARGU1_5","ARGU1_6","ZUSATZEFD","DIFFICUL2","DECTIME2","ARGU2_1","ARGU2_2","ARGU2_3","ARGU2_4","ARGU2_5","ARGU2_6","DIFFICUL3","DECTIME3","ARGU3_1","ARGU3_2","ARGU3_3","ARGU3_4","ARGU3_5","ARGU3_6","ONLINE","MEDIAUSE_1","MEDIAUSE_2","MEDIAUSE_3","MEDIAUSE_4","MEDIAUSE_5","MEDIAUSE_6","MEDIAUSE_7","MEDIAUSE_8","MEDIAUSE_9","MEDIAUSE_10","MEDIAUSE_11","MEDIAUSE_12","MEDIAUSE_13","MEDIAUSE_14","MEDIAUSE_15","MEDIAUSE2_1","MEDIAUSE2_2","MEDIAUSE2_3","MEDIAUSE2_4","MEDIAUSE2_5","MEDIAUSE2_6","MEDIAUSE2_7","MEDIAUSE2_8","DISCUS","VOTEWIE","PART2","MEDKONS_1","MEDKONS_2","MEDKONS_3","MEDKONS_4","MEDKONS_5","MEDKONS_6","MEDKONS_7","MEDKONS_8","MEDKONS_9","MEDKONS_10","MEDKONS_11","MEDKONS_12","MEDNR_1","MEDNR_2","MEDNR_3","MEDNR_4","MEDNR_5","MEDNR_6","MEDNR_7","MEDNR_8","MEDNR_9","MEDNR_10","MEDNR_11","MEDNR_12","MEDNR_13","MEDNR_14","MEDNR_15","MEDNR_16","MEDNR_17","MEDNR_18","MEDNR_19","MEDNR_20","MEDNR_21","MEDNR_22","MEDNR_23","MEDNR_24","MEDNR_25","MEDNR_26","MEDNR_27","MEDNR_28","MEDNR_29","MEDNR_30","MEDNR_31","MEDNR_32","MEDNR_33","MEDNR_34","MEDHAUPT","PARTYA","CITIZENREPA","ORIGINPARENTS","CONFESSD","CONFESSR","CULT","EDUC","ACTI","ACTIPREV","S17JOBPOSITION","WORKLOAD","S17SECTOR","MAINEARNER","EDUCMAIN","ACTIMAIN","INCOME","INCOMEPRECARIAT","HABITAT","GEWVORL1","GEWVORL2","GEWVORL3"
13018,"20230618.57984.231",1967,,,"",2,2,1,,,,,,,,,,,,17,1,2,,,"Globaler Ansatz",32,,,"",99,,,,"",,,,"",,,4,2,,2,,"",,,,"",,,,"Die Vorlage ist für mich nicht durchdacht",16,,,,"",99,,,,7,1,4,,,"Ich habe auch die beiden voranggegangenen Vorlagen angenommen",12,29,,"",99,,,"",,,,"",,,,10,8,7,5,4,4,5,4,4,4,4,4,8,7,6,1,0,6,6,3,4,5,3,5,2,3,3,2,3,6,3,3,6,3,4,1,2,2,3,2,3,3,4,1,1,2,3,3,3,2,2,2,1,1,2,2,1,2,4,4,2,8,8,1,8,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,6,0,8,3,1,10,5,2,1,1,2,4,3,5,2,2,4,3,0,5,0,,,,,0,1,0,0,0,0,0,,,,,1,1,,,,,,1,4,0,0,1,0,0,5,0,98,4,1,2,1,1,2,52,3,,32,21,1,1,,,10,1,2,0.470154254213199,0.525457307421118,0.404710419841323
12893,"20230618.57656.231",1955,,,"",2,2,1,,,,,,,,,,,,1,1,4,,,"damit das geld in der schweiz bleibt",33,,,"",99,,,,"",,,,"",,,3,2,,2,,"",,,,"",,,,"die nun einsetzende bürokratie",29,,,,"wenn die schweiz gegen die klimaveränderung etwas unternimmt ändert sich am weltklima nichts!",44,,,,3,1,4,,,"so wie es während der pandemie gelaufen ist, war es perfekt. die regierung soll auch künftig so handeln können",24,25,,"",99,,,"",,,,"",,,,8,9,9,6,6,6,8,4,7,4,6,6,7,4,9,3,98,98,9,4,6,6,6,6,1,5,4,4,6,1,3,1,3,6,2,2,8,2,1,1,4,4,4,1,2,2,2,2,2,2,3,2,1,1,1,1,1,8,4,4,2,5,3,8,9,0,0,0,0,0,5,0,0,0,0,0,98,98,98,98,98,5,98,10,3,1,10,4,3,1,1,1,1,1,3,4,3,1,1,0,3,0,,,,,0,2,0,0,0,0,0,,,,,0,0,,,,,,5,0,0,0,4,1,0,1,0,9,1,1,1,1,2,6,40,7,3,32,10,2,1,,,6,1,2,0.436850442983622,0.477131301886033,0.481225890822155
10535,"20230618.51447.231",1974,,,"",2,2,1,,,,,,,,,,,,1,1,4,,,"Éviter les ennuis avec nos voisins",23,,,"",99,,,,"",,,,"",,,5,1,4,,,"Il faut avancer et trouver des solutions.",45,,,"On est beaucoup trop lent.",26,,,"",,,,,"",,,,,9,1,2,,,"Recommandé par le conseil fédéral qui a très bien géré la crise covid",95,25,,"",99,,,"",,,,"",,,,3,9,6,7,8,5,9,4,7,8,5,5,7,8,8,0,98,5,8,4,6,3,3,5,1,3,3,2,5,6,1,1,4,5,2,1,2,3,8,8,3,4,2,8,2,1,1,1,1,3,3,3,1,1,1,1,1,2,3,3,3,3,7,6,5,5,4,7,3,0,1,4,0,3,0,4,5,3,3,0,3,8,0,8,4,1,10,3,4,2,1,2,4,3,5,3,2,5,3,0,,,1,0,,,2,4,,,,,,0,,,,0,,0,0,0,,,0,,,,4,,3,5,0,98,1,1,1,2,,,52,3,,32,10,1,1,,,15,1,2,0.231810379555721,0.254113590320326,0.239333769863412
13026,"20230618.57999.231",1976,,,"",2,2,1,,,,,,,,,,,,17,1,2,,,"Afin que la Suisse applique le même taux d'imposition que le reste de l'Europe et qu'il n'y ait pas d'inégalités en Europe.",32,,,"",99,,,,"",,,,"",,,4,1,4,,,"Préserver notre planète pour les générations futures et d'être indépendants du gaz et du pétrole qui sont à l'origine de bien de conflits.",51,36,,"",99,,,"",,,,,"",,,,,10,1,4,,,"Le Conseil Fédéral a travaillé très dur pour créer ce cadre législatif. Il a permis à notre pays de traverser la pandémie dans les meilleures conditions possibles. Merci",24,25,,"",99,,,"",,,,"",,,,10,10,9,5,9,4,5,98,5,6,5,98,10,9,4,3,98,3,3,2,2,2,1,1,3,2,4,1,2,6,1,2,6,4,2,1,2,2,3,1,2,3,3,3,1,1,2,1,2,4,3,2,1,1,2,8,1,2,4,3,1,2,10,8,10,0,0,7,8,0,0,0,0,0,0,10,2,0,3,0,0,8,0,10,4,1,10,4,1,1,1,3,3,3,5,4,1,3,1,1,,,1,3,,,3,1,,,,,,0,,,,2,,1,0,3,,,0,,,,5,,0,5,0,8,2,1,2,2,,,52,3,,33,23,2,2,52,3,12,1,2,0.247911635378277,0.283361295630936,0.233998710881395
13284,"20230618.58739.231",1975,,,"",2,1,1,,,,,,,,,,,,9,1,4,,,"Grosse Unternehmen sollen gerecht besteuert werden.",31,,,"Steuern fliessen nicht ins Ausland",33,,,,"",,,,"",,,5,1,4,,,"Klima schützen",42,,,"Endlich ins Handeln kommen und nicht wieder auf eine nächste Abstimmung vertagen und nichts tun. Anreize für Innovationen schaffen, wie man das Klima und unsere Umwelt schützen können. Grüne Energie fördern.",25,47,,"",,,,,"",,,,,10,1,4,,,"Ich bin selber im Gesundheitswesen tätig und habe das Handeln des Bundes während der Pandemie mitgetragen und unterstützt. Das Gesetzt hat sich bewährt.",15,25,,"",99,,,"",,,,"",,,,8,8,8,7,5,7,8,7,7,10,8,5,8,9,9,9,0,7,4,2,4,2,4,5,3,3,2,1,3,6,1,2,5,4,2,1,1,2,1,1,3,3,4,3,1,1,2,2,1,3,3,4,1,1,2,1,1,2,3,3,3,7,6,4,10,10,0,5,0,0,7,3,5,10,10,0,0,5,3,0,0,8,0,10,3,1,10,4,3,1,1,1,3,1,5,4,2,5,1,0,0,0,,,,,4,0,0,0,0,0,0,,,,,0,0,,,,,,0,0,0,0,2,3,1,5,0,8,9,1,1,1,1,4,52,3,,32,21,1,2,60,3,15,1,1,0.682971307106571,0.584599098047953,0.587904080334742
13487,"20230618.59298.231",1962,,,"",1,2,1,,,,,,,,,,,,17,1,4,,,"",99,,,"",,,,,"",,,,"",,,7,1,4,,,"Der Klimawandel ist mmer sichtbarer es muss konsequent gehandelt werden.",20,,,"",99,,,"",,,,,"",,,,,9,1,4,,,"Ich arbeite im Gesundheitswesen und war und bin mit den meisten Entscheidungen der Regierung einverstanden.",15,25,,"",99,,,"",,,,"",,,,10,9,98,4,4,4,8,5,5,5,4,4,7,7,8,5,0,4,2,2,3,3,2,3,2,1,2,2,3,5,6,3,5,1,2,2,2,2,1,1,3,3,3,2,1,1,2,2,2,3,3,3,1,1,1,1,1,4,4,4,2,8,3,8,8,1,3,3,0,7,5,2,0,0,0,0,0,0,0,0,0,7,0,9,3,1,9,4,4,4,4,1,1,2,5,5,5,1,1,0,0,0,,,,,4,4,0,0,5,0,0,,,,,0,0,,,,,,5,0,0,0,3,1,1,5,0,8,2,1,1,1,1,4,51,3,,33,10,2,3,,,14,1,1,0.483504697479368,0.427147783774095,0.4595986093053
14132,"20230618.61053.231",1953,,,"",1,3,1,,,,,,,,,,,,4,1,8,,,"",99,,,"",,,,,"",,,,"",,,0,1,4,,,"Umweltgedanken",42,,,"",99,,,"",,,,,"",,,,,8,1,4,,,"Diese Drängeler sind nur noch nervig. Ueberzeugend von BR Alain Berset",42,25,,"",99,,,"",,,,"",,,,1,5,5,0,6,2,1,1,1,3,3,5,2,6,8,0,0,98,6,1,6,6,5,6,4,1,1,6,3,1,6,6,6,1,2,2,3,1,2,2,8,1,8,8,1,1,1,3,3,2,2,4,1,1,1,1,1,4,4,4,1,2,0,9,2,0,0,0,8,2,0,0,0,0,0,0,5,0,0,0,0,7,0,5,5,1,10,5,4,1,1,1,3,1,1,5,5,1,1,0,0,0,,,,,5,2,0,0,0,0,0,,,,,0,0,,,,,,5,0,0,0,5,4,2,0,0,9,4,1,2,2,,,98,7,1,12,10,1,1,,,3,2,1,0.521807255831568,0.507026662504774,0.445682663188639
15254,"20230618.63991.231",1999,,,"",2,2,1,,,,,,,,,,,,2,1,4,,,"Die Besteuerung sollte es geben, die Schweiz darf nicht ausgeschlossen sein und das Nachsehen haben, in irgend einer Art wäre die Steuer in der Zukunft sowieso gekommen, es sollte keine so grossen Unterschiede zwischen den Kantonen geben (Profiteure Zug oder Schwyz)",32,,,"",99,,,,"",,,,"",,,6,1,4,,,"Die Schweiz macht zu wenig fürs Klima, es muss auf Bundesebene mehr gemacht werden, dieses Gesetz ist ein Schritt in die richtige Richtung",26,,,"",99,,,"",,,,,"",,,,,8,1,4,,,"Die Schweiz hat in der Covidzeit nicht zu streng gehandelt und diese Möglichkeiten soll es auch für die Zukunft geben",43,25,,"",99,,,"",,,,"",,,,8,7,6,3,5,3,7,6,4,8,0,4,6,9,4,4,0,8,4,3,1,2,1,4,6,4,1,1,1,6,2,3,4,1,3,1,1,1,1,1,2,2,4,1,1,1,1,1,1,4,4,4,1,1,1,1,1,8,4,3,1,5,0,3,10,2,0,0,2,0,0,0,2,1,0,0,2,2,2,0,2,7,0,10,4,1,9,3,1,1,1,1,5,2,4,4,5,5,1,0,1,1,,,,,0,1,0,0,0,0,0,,,,,0,0,,,,,,5,2,2,0,0,0,0,1,5,6,2,2,2,1,1,2,52,6,6,,10,,2,52,3,13,1,8,0.724190243802739,0.932789813660858,0.843647396961687
17053,"20230618.68702.231",1957,,,"",2,2,1,,,,,,,,,,,,4,1,4,,,"",99,,,"",,,,,"",,,,"",,,0,1,4,,,"Wir können nicht immer gegen alles sein und alles wollen",90,,,"",99,,,"",,,,,"",,,,,10,1,4,,,"Unsere Regierung hat gut gehandelt während der Pandemie. Sie sollen weiterhin im Notfall handeln können",25,24,,"",99,,,"",,,,"",,,,10,7,5,3,5,3,3,5,3,5,5,3,7,7,7,0,98,98,5,3,4,3,5,6,1,3,1,1,2,6,5,1,6,1,6,2,3,2,2,1,1,2,3,1,1,1,1,1,2,3,2,4,1,1,2,3,1,2,4,4,2,3,0,3,10,0,0,0,3,3,0,0,0,0,0,0,5,0,5,0,0,5,5,10,3,1,10,5,1,1,3,1,1,1,5,5,3,3,1,0,0,0,,,,,5,0,0,5,0,5,0,,,,,0,0,,,,,,0,0,0,0,5,3,0,5,0,9,4,1,1,1,2,5,33,7,3,33,23,2,3,,,6,1,2,0.532532776029852,0.496725640896517,0.518297740311579
15937,"20230618.65832.231",1944,,,"",2,2,1,,,,,,,,,,,,4,1,4,,,"Weil die Räte so abgestimmt haben",95,,,"Zeitung- und TV-Beiträge haben mich für ein ja überzeugt",96,,,,"",,,,"",,,5,1,4,,,"Angst vor einer Klimakatastrophe",43,,,"",99,,,"",,,,,"",,,,,10,1,4,,,"Überzeugt, dass der Bundesrat es richtig gemacht hat und es wieder tut",25,24,,"",99,,,"",,,,"",,,,8,10,6,4,6,6,10,4,7,5,5,6,10,10,8,3,0,8,5,1,4,1,5,5,2,1,1,1,5,6,6,5,6,2,2,2,2,1,1,1,3,3,4,2,1,1,2,4,1,2,4,4,1,1,1,8,1,1,4,4,2,10,3,8,10,5,0,10,0,0,10,98,0,0,0,0,98,98,98,5,98,7,98,10,4,1,10,1,1,3,3,1,1,1,5,5,4,1,1,0,0,0,,,,,5,0,0,0,1,0,0,,,,,0,0,,,,,,0,0,0,0,5,5,0,2,0,8,4,1,1,1,1,2,31,8,3,33,10,1,2,52,7,7,1,2,0.865858453266924,1.11526487990016,1.00868416343218
15176,"20230618.63784.231",1993,,,"",1,2,1,,,,,,,,,,,,3,1,4,,,"Da die ganze Schweiz davon profitiert.",35,,,"Empfehlung von Bundesrat und Parlament.",95,,,,"",,,,"",,,8,1,4,,,"",99,,,"",,,,"",,,,,"",,,,,8,1,4,,,"Nach einer längerem Auslandaufenthalt habe ich gemerkt, dass das Zertifikat in einigen Ländern immer noch Priorität hat.  Ausserdem kann bei einer erneuten Notlage schneller gehandelt werden.",27,24,,"",99,,,"",,,,"",,,,8,7,8,5,7,7,7,7,8,7,7,8,7,8,7,0,0,7,7,3,1,2,4,3,2,3,3,1,3,3,2,2,4,3,1,1,1,1,1,1,2,3,3,3,1,1,1,3,2,3,2,4,1,1,1,2,1,4,4,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,10,3,1,10,4,1,1,4,1,4,1,5,3,4,4,1,98,0,0,,,,,0,0,0,98,0,0,0,,,,,0,0,,,,,,0,0,0,0,98,98,0,5,0,8,3,1,2,2,,,32,3,,33,10,1,3,,,12,1,1,0.662065305797568,0.584895513031116,0.629330584377279
15127,"20230618.63658.231",1971,,,"",1,1,1,,,,,,,,,,,,11,2,,2,,"",,,,"",,,,,"La répartition des recettes va profiter aux cantons qui pratiquent activement le dumping fiscal. De plus, elles serviront à la promotion économique et non aux priorités sociales. Enfin, les organisations humanitaires ont pointé le fait que cette imposition ne s'appliquera pas aux filiales étrangères des multinationales suisses. Alors que la responsabilité de celles-ci est un impératif absolu!",21,41,,"",99,,8,1,4,,,"La transition écologique est la priorité No1 dans le monde actuel. Sans être à la hauteur de l'enjeu, cette loi aux objectifs chiffrés va dans le bon sens.",26,,,"L'échec de la loi sur le CO2 en 2021 a donné un mauvais signal, il importait donc d'inverser la vapeur.",22,,,"",,,,,"",,,,,8,1,4,,,"Le Covid est en recul depuis plusieurs mois grâce à la vaccination, mais la menace n'a pas disparu pour autant. Il importait de se donner les moyens de protéger les personnes vulnérables et le système de santé en prolongeant les mesures de la Confédération.",32,24,,"",99,,,"",,,,"",,,,6,5,4,5,6,0,6,7,5,10,0,0,7,10,0,10,0,5,0,8,1,1,1,1,6,3,8,1,1,6,9,6,6,1,3,2,2,3,3,3,1,1,3,1,1,1,1,2,2,3,3,3,1,1,2,1,1,8,3,4,3,8,8,2,8,8,0,4,8,2,2,8,6,0,0,0,7,98,7,98,7,7,0,7,2,1,10,4,1,2,1,1,4,4,5,5,5,5,3,0,,,0,2,,,5,0,,,,,,0,,,,0,,0,0,4,,,1,,,,5,,5,5,1,98,11,1,2,2,,,52,3,,33,22,3,2,52,3,11,2,1,1.31467701171823,1.03151961428407,0.987251365255439
14775,"20230618.62785.231",1984,,,"",2,3,1,,,,,,,,,,,,17,1,2,,,"Più entrate fiscali e mercato del lavoro più stabile.",35,39,,"",99,,,,"",,,,"",,,5,1,2,,,"Aiuti finanziari a chi vuole essere più rispettoso dell'ambiente, meno dipendenza dalle importazioni.",36,47,,"",99,,,"",,,,,"",,,,,10,1,4,,,"Intervento più rapido in caso di nuova necessità, protezione delle persone a rischio e dei lavoratori.",32,24,,"",99,,,"",,,,"",,,,8,9,9,6,8,6,9,6,8,8,8,5,10,10,6,7,3,6,3,1,2,1,1,3,4,6,3,1,4,6,4,3,5,2,4,1,3,2,1,2,3,2,4,3,1,1,2,8,2,3,3,3,1,1,1,1,1,2,4,3,3,4,0,3,10,7,3,0,7,1,0,0,0,0,0,7,5,5,3,98,98,5,0,10,4,1,10,3,3,1,2,1,5,1,5,5,2,5,2,,,,,,0,0,1,0,,,,,,,0,0,0,,,,,,0,0,5,,,,1,,0,4,0,6,16,1,2,2,,,32,3,,33,22,1,1,,,3,2,1,0.164838943136909,0.176353142461721,0.194268645395747
12629,"20230618.56952.231",1944,,,"",2,2,1,,,,,,,,,,,,4,1,4,,,"dass die meisten Parteien dafür waren",92,,,"",99,,,,"",,,,"",,,2,1,2,,,"man muss etwas tun fürs klima",45,,,"",99,,,"",,,,,"",,,,,7,1,4,,,"in der pandemie hat der bundesrat gut gehandelt. er soll auch die möglichkeit in zukunft haben rasch zu reagieren",25,24,,"",99,,,"",,,,"",,,,8,9,9,3,6,0,9,3,0,6,3,0,6,9,6,0,0,98,4,1,3,3,2,2,4,3,2,1,1,6,4,4,6,1,3,1,2,2,2,2,2,8,4,2,1,2,1,2,2,3,4,4,1,1,1,1,1,4,4,4,3,98,3,9,3,0,0,0,3,5,1,98,0,0,0,0,98,1,1,1,0,7,7,7,4,1,10,5,4,1,5,1,3,1,4,5,5,4,1,0,0,1,,,,,5,2,0,0,3,4,3,,,,,0,0,,,,,,4,0,0,0,5,5,3,3,2,9,16,1,1,1,1,2,52,7,3,33,10,2,3,,,9,1,2,0.830016238802266,0.838844028307583,0.814188233883829
12034,"20230618.55361.231",1999,,,"",2,1,1,,,,,,,,,,,,3,1,4,,,"Pro EU /NATO /G20 etc., CH soll sich stärker in int. Prozesse integrieren",32,,,"",99,,,,"",,,,"",,,98,3,,,8,"",,,,"",,,,"",,,,,"",,,,,98,1,4,,,"Gegen Verschwörungstheoretiker, aus Prinzip und weil es richtig ist und nötig, dass der Bundesrat ""Macht"" in die Hände nimmt in Krisensituationen",42,24,,"",99,,,"",,,,"",,,,10,8,10,4,9,8,9,5,8,5,4,7,10,10,8,5,0,8,2,1,1,3,2,4,4,3,2,1,2,8,6,6,5,3,2,1,1,2,2,2,3,3,4,1,1,8,2,3,8,3,8,4,1,1,1,2,2,3,4,4,3,9,0,3,10,0,0,2,7,0,0,0,2,4,10,0,5,4,3,0,0,9,0,10,4,1,10,4,1,1,4,4,3,4,1,3,4,3,1,0,3,2,,,,,0,0,0,0,1,0,0,,,,,2,2,,,,,,0,4,0,1,1,0,0,0,0,7,3,1,1,1,2,2,52,3,,33,22,2,1,,,2,2,1,0.56248576787246,0.527584770937788,0.484189708442377
15482,"20230618.64596.231",1962,,,"",1,2,1,,,,,,,,,,,,5,1,2,,,"corretto  far pagare le tasse in CH alle grandi imprese con imposta integrativa",31,,,"",99,,,,"",,,,"",,,5,1,4,,,"Importante che il cambiamento climatrico venga affrontato seriamente. Trovo il problema urgente.",45,,,"",99,,,"",,,,,"",,,,,10,1,4,,,"Fiducia nel consiglio federale. Efficienza nel rispondere a un'emergenza nazionale.",25,24,,"",99,,,"",,,,"",,,,6,10,7,5,8,0,9,10,0,10,7,98,10,10,1,10,98,10,1,2,2,1,1,2,5,1,1,1,1,6,5,2,6,1,2,2,2,2,2,1,3,2,8,1,1,1,1,4,1,4,4,3,1,1,1,1,1,3,4,4,3,7,8,8,6,2,4,0,8,6,4,0,0,1,0,2,5,4,4,2,1,3,0,5,4,1,10,4,4,4,1,1,1,1,4,4,1,1,1,,,,,,1,2,0,4,,,,,,,0,0,0,,,,,,0,0,0,,,,4,,0,4,0,9,5,1,1,1,2,2,52,3,,33,10,2,1,,,8,1,1,0.356185328032421,0.381065303513291,0.419777267858523
15626,"20230618.65009.231",1971,,,"",2,2,1,,,,,,,,,,,,6,1,4,,,"Steuern sollten auch bei Firmen einheitlich erhoben werden. Die Schweiz muss gegenüber der EU Rechtssicherheit zeigen. Es geht auch um Fairness gegenüber dem Steuerzahler.",41,,,"",99,,,,"",,,,"",,,10,1,4,,,"Wir sind es den nachfolgenden Generationen schuldig, alle Möglichkeiten auszuschöpfen, um die Klimaerwärmung zu verlangsamen. Klima hat nichts mit Parteipolitischen Ansichten zu tun. Alle leiden unter der Klimaerwärmung.  Ich glaube lieber den wissenschaflichen Erkenntnissen und hoffe auf Einsicht bei der Bevölkerung.   Es ist wichtig, dass der Staat klimafreundliche Heizungen mehr subventioniert und stärker Einfluss nimmt, wie klimaneutral gebaut werden muss. Mit Freiwilligkeit kommen wir nicht zum Ziel.",33,52,47,"Wir dürfen nicht an dem Ast sägen, auf dem wir sitzen. Das Bewusstsein dafür muss gestärkt werden.   Es  braucht mehr Schulung für das tägliche Leben. Wie kann man umweltfreundlich im Alltag leben, wenn man bisher nicht besonders darauf geachtet hat.",12,,,"",,,,,"",,,,,10,1,4,,,"Der Bundesrat hat mit Augenmass vernünftige Entscheidungen im Sinne der Menschen getroffen. Ich vertraue auf weiter auf sinnvolle Massnahmen, wie bisher.   Der Bundesrat und das Parlament sind gewählt und dürfen/ müssen im Falle einer Pandemie Entscheidungsfeiheit haben. Unter Umständen muss es schnell entschieden werden können.",25,24,,"",99,,,"",,,,"",,,,10,9,7,5,6,3,7,8,5,9,3,4,10,10,6,7,0,6,3,3,4,2,1,3,2,2,3,1,2,6,5,4,5,3,3,2,3,2,2,2,8,2,4,3,1,1,2,2,2,3,4,4,1,1,2,1,2,4,4,3,3,9,7,6,8,7,4,2,10,3,4,0,0,9,2,7,8,7,1,1,0,9,98,8,4,1,9,5,5,4,5,2,5,1,5,5,5,5,4,0,3,0,,,,,4,5,0,0,5,0,0,,,,,0,0,,,,,,5,4,0,2,4,5,0,5,1,98,6,2,2,1,1,5,51,3,,33,22,2,2,52,3,14,1,2,0.627887935231476,0.552325184514741,0.53398360497705
13919,"20230618.60438.231",1986,,,"",2,1,1,,,,,,,,,,,,2,1,2,,,"",99,,,"",,,,,"",,,,"",,,2,1,4,,,"Klimawandel, Zukunft",43,51,,"Menschenverstand",12,,,"",,,,,"",,,,,10,1,4,,,"Coronapolitik des Bundes, Verschwörungstheoretiker",42,24,,"",99,,,"",,,,"",,,,8,8,8,5,7,4,8,9,5,8,5,3,7,10,7,8,0,6,3,3,2,2,2,2,4,3,2,1,2,4,4,2,6,2,2,1,2,1,1,1,8,1,4,1,1,1,2,2,1,4,3,3,1,1,1,1,1,8,4,3,3,8,8,0,8,1,1,6,8,0,4,0,0,0,0,7,7,0,3,0,0,7,0,9,2,1,9,4,4,2,3,2,5,3,5,2,3,5,1,0,3,3,,,,,5,0,0,0,2,0,0,,,,,0,0,,,,,,0,5,3,2,0,0,0,5,3,8,2,1,2,2,,,52,3,,33,21,3,3,,,6,2,1,0.454495183931242,0.389031679411217,0.391231037593169
17130,"20230618.68898.231",1995,,,"",2,2,1,,,,,,,,,,,,2,2,,3,,"",,,,"",,,,,"Steuergeld fliesst nicht dorthin wo es sollte",41,,,"",99,,6,1,4,,,"Es ist wichtig den Klimaschutz voranzutreiben und nicht noch länger einfach zusehen.",45,,,"",99,,,"",,,,,"",,,,,9,1,4,,,"Bundesrat hat ziemlich gut durch die Pandemie geleitet, falls es erneut zu Ausbrüchen kommt sollen sie schnell handeln können.",25,24,,"",99,,,"",,,,"",,,,4,7,6,5,4,2,5,5,98,5,2,2,7,7,6,5,0,5,2,1,1,1,2,4,6,1,1,1,2,6,5,3,8,1,3,2,2,3,3,2,2,1,8,1,1,1,1,2,2,3,3,4,1,1,2,2,2,3,3,3,1,2,0,0,7,0,0,7,0,3,0,7,9,9,10,0,3,4,5,98,7,3,5,8,3,1,10,1,1,3,2,1,1,2,2,3,2,4,2,0,1,0,,,,,0,0,0,3,0,0,0,,,,,0,0,,,,,,0,0,0,2,1,0,0,0,0,9,2,1,1,2,,,33,3,,32,10,1,3,,,10,1,1,1.25845855687794,1.78199646828746,1.78547151152146
12276,"20230618.56032.231",1991,,,"",2,2,1,,,,,,,,,,,,5,1,4,,,"Es schien eine win-win Situation, die Vorlage anzunehmen",22,,,"Solidarität",41,,,,"",,,,"",,,7,1,4,,,"Es ist wichtig, dass wir unsere Klimaziele erreichen können",23,,,"Dringlichkeit des Anliegens",45,,,"",,,,,"",,,,,10,1,4,,,"Erschien sinnvoll einen Volksentscheid zu haben und nicht einen Notstand ausrufen zu müssen, weil Entscheidungsmacht fehlt",24,23,,"",99,,,"",,,,"",,,,7,8,7,6,7,5,7,8,3,9,4,5,8,9,5,7,98,98,1,2,1,1,2,2,6,1,2,1,1,2,2,5,6,1,2,2,2,2,1,1,3,2,4,2,1,1,1,2,1,4,4,3,1,2,1,2,1,2,4,4,1,6,0,0,8,5,0,4,5,0,0,6,0,0,0,0,5,5,4,1,2,7,4,8,4,1,9,2,1,1,1,1,4,2,2,2,3,3,1,0,1,1,,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,0,2,0,0,0,0,0,0,0,6,5,1,1,2,,,60,3,,33,10,2,1,,,3,1,1,1.56805569522222,1.34219979020704,1.34978780487688
